Accuracy,Feature_Combo
0.5285359621047974,"('chroma', 'spec_cont', 'spec_cent', 'zcr')"
0.6302729249000549,"('chroma', 'spec_cont', 'spec_cent', 'mfcc')"
0.49379652738571167,"('chroma', 'spec_cont', 'spec_band', 'roll_off')"
0.5434243083000183,"('chroma', 'spec_cont', 'spec_band', 'zcr')"
0.49875929951667786,"('chroma', 'spec_cont', 'spec_band', 'mfcc')"
0.5459057092666626,"('chroma', 'spec_cont', 'roll_off', 'zcr')"
0.6377171277999878,"('chroma', 'spec_cont', 'roll_off', 'mfcc')"
0.6501240730285645,"('chroma', 'spec_cont', 'zcr', 'mfcc')"
0.4218362271785736,"('chroma', 'spec_cent', 'spec_band', 'roll_off')"
0.44665011763572693,"('chroma', 'spec_cent', 'spec_band', 'zcr')"
0.5955334901809692,"('chroma', 'spec_cent', 'spec_band', 'mfcc')"
0.44665011763572693,"('chroma', 'spec_cent', 'roll_off', 'zcr')"
0.593052089214325,"('chroma', 'spec_cent', 'roll_off', 'mfcc')"
0.6625310182571411,"('chroma', 'spec_cent', 'zcr', 'mfcc')"
0.540942907333374,"('chroma', 'spec_band', 'roll_off', 'zcr')"
0.6501240730285645,"('chroma', 'spec_band', 'roll_off', 'mfcc')"
0.6178659796714783,"('chroma', 'spec_band', 'zcr', 'mfcc')"
0.5831265449523926,"('chroma', 'roll_off', 'zcr', 'mfcc')"
0.5334987640380859,"('rms', 'spec_flux', 'spec_cont', 'spec_cent')"
0.6004962921142578,"('rms', 'spec_flux', 'spec_cont', 'spec_band')"
0.5682381987571716,"('rms', 'spec_flux', 'spec_cont', 'roll_off')"
0.6054590344429016,"('rms', 'spec_flux', 'spec_cont', 'zcr')"
0.6625310182571411,"('rms', 'spec_flux', 'spec_cont', 'mfcc')"
0.518610417842865,"('rms', 'spec_flux', 'spec_cent', 'spec_band')"
0.5111662745475769,"('rms', 'spec_flux', 'spec_cent', 'roll_off')"
0.357320100069046,"('rms', 'spec_flux', 'spec_cent', 'zcr')"
0.6401985287666321,"('rms', 'spec_flux', 'spec_cent', 'mfcc')"
0.5831265449523926,"('rms', 'spec_flux', 'spec_band', 'roll_off')"
0.5955334901809692,"('rms', 'spec_flux', 'spec_band', 'zcr')"
0.7220843434333801,"('rms', 'spec_flux', 'spec_band', 'mfcc')"
0.5607940554618835,"('rms', 'spec_flux', 'roll_off', 'zcr')"
0.6724565625190735,"('rms', 'spec_flux', 'roll_off', 'mfcc')"
0.6476426720619202,"('rms', 'spec_flux', 'zcr', 'mfcc')"
0.4888337552547455,"('rms', 'spec_cont', 'spec_cent', 'spec_band')"
0.5955334901809692,"('rms', 'spec_cont', 'spec_cent', 'roll_off')"
0.5260545611381531,"('rms', 'spec_cont', 'spec_cent', 'zcr')"
0.6674938201904297,"('rms', 'spec_cont', 'spec_cent', 'mfcc')"
0.5707195997238159,"('rms', 'spec_cont', 'spec_band', 'roll_off')"
0.5434243083000183,"('rms', 'spec_cont', 'spec_band', 'zcr')"
0.7121587991714478,"('rms', 'spec_cont', 'spec_band', 'mfcc')"
0.6054590344429016,"('rms', 'spec_cont', 'roll_off', 'zcr')"
0.7047146558761597,"('rms', 'spec_cont', 'roll_off', 'mfcc')"
0.6327543258666992,"('rms', 'spec_cont', 'zcr', 'mfcc')"
0.4888337552547455,"('rms', 'spec_cent', 'spec_band', 'roll_off')"
0.5732010006904602,"('rms', 'spec_cent', 'spec_band', 'zcr')"
0.6327543258666992,"('rms', 'spec_cent', 'spec_band', 'mfcc')"
0.5062034726142883,"('rms', 'spec_cent', 'roll_off', 'zcr')"
0.6277915835380554,"('rms', 'spec_cent', 'roll_off', 'mfcc')"
0.6004962921142578,"('rms', 'spec_cent', 'zcr', 'mfcc')"
0.5086848735809326,"('rms', 'spec_band', 'roll_off', 'zcr')"
0.5856079459190369,"('rms', 'spec_band', 'roll_off', 'mfcc')"
0.555831253528595,"('rms', 'spec_band', 'zcr', 'mfcc')"
0.6600496172904968,"('rms', 'roll_off', 'zcr', 'mfcc')"
0.5260545611381531,"('spec_flux', 'spec_cont', 'spec_cent', 'spec_band')"
0.5657567977905273,"('spec_flux', 'spec_cont', 'spec_cent', 'roll_off')"
0.5359801650047302,"('spec_flux', 'spec_cont', 'spec_cent', 'zcr')"
0.6799007654190063,"('spec_flux', 'spec_cont', 'spec_cent', 'mfcc')"
0.540942907333374,"('spec_flux', 'spec_cont', 'spec_band', 'roll_off')"
0.6054590344429016,"('spec_flux', 'spec_cont', 'spec_band', 'zcr')"
0.7096773982048035,"('spec_flux', 'spec_cont', 'spec_band', 'mfcc')"
0.5086848735809326,"('spec_flux', 'spec_cont', 'roll_off', 'zcr')"
0.655086874961853,"('spec_flux', 'spec_cont', 'roll_off', 'mfcc')"
0.6848635077476501,"('spec_flux', 'spec_cont', 'zcr', 'mfcc')"
0.44168734550476074,"('spec_flux', 'spec_cent', 'spec_band', 'roll_off')"
0.4913151264190674,"('spec_flux', 'spec_cent', 'spec_band', 'zcr')"
0.5310173630714417,"('spec_flux', 'spec_cent', 'spec_band', 'mfcc')"
0.4540942907333374,"('spec_flux', 'spec_cent', 'roll_off', 'zcr')"
0.6699751615524292,"('spec_flux', 'spec_cent', 'roll_off', 'mfcc')"
0.6203473806381226,"('spec_flux', 'spec_cent', 'zcr', 'mfcc')"
0.4789081811904907,"('spec_flux', 'spec_band', 'roll_off', 'zcr')"
0.6650124192237854,"('spec_flux', 'spec_band', 'roll_off', 'mfcc')"
0.593052089214325,"('spec_flux', 'spec_band', 'zcr', 'mfcc')"
0.6625310182571411,"('spec_flux', 'roll_off', 'zcr', 'mfcc')"
0.4565756916999817,"('spec_cont', 'spec_cent', 'spec_band', 'roll_off')"
0.44168734550476074,"('spec_cont', 'spec_cent', 'spec_band', 'zcr')"
0.6873449087142944,"('spec_cont', 'spec_cent', 'spec_band', 'mfcc')"
0.4565756916999817,"('spec_cont', 'spec_cent', 'roll_off', 'zcr')"
0.6228287816047668,"('spec_cont', 'spec_cent', 'roll_off', 'mfcc')"
0.5980148911476135,"('spec_cont', 'spec_cent', 'zcr', 'mfcc')"
0.4888337552547455,"('spec_cont', 'spec_band', 'roll_off', 'zcr')"
0.5880893468856812,"('spec_cont', 'spec_band', 'roll_off', 'mfcc')"
0.6178659796714783,"('spec_cont', 'spec_band', 'zcr', 'mfcc')"
0.6699751615524292,"('spec_cont', 'roll_off', 'zcr', 'mfcc')"
0.3598015010356903,"('spec_cent', 'spec_band', 'roll_off', 'zcr')"
0.6253101825714111,"('spec_cent', 'spec_band', 'roll_off', 'mfcc')"
0.6451612710952759,"('spec_cent', 'spec_band', 'zcr', 'mfcc')"
0.6575682163238525,"('spec_cent', 'roll_off', 'zcr', 'mfcc')"
0.6327543258666992,"('spec_band', 'roll_off', 'zcr', 'mfcc')"
